code_geo,code_commune,libelle_commune,annee,inscrits,abstentions,votants,exprimes,pct_abstention,nom_cand1,nom_cand2,nom_cand3,nom_cand4,nom_cand5,pct_cand1,pct_cand2,pct_cand3,pct_cand4,pct_cand5,bloc_cand1,bloc_cand2,bloc_cand3,bloc_cand4,bloc_cand5,pct_CENTRE,pct_DIVERS,pct_DROITE,pct_GAUCHE,bloc_vainqueur
59467,00467,Pont-sur-Sambre,2017,1813,411,1402,1355,22.67,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,33.87,19.34,17.93,13.65,7.08,DROITE,GAUCHE,CENTRE,DROITE,DROITE,17.93,2.21,54.61,25.24,DROITE
59468,00468,Potelle,2017,325,60,265,257,18.46,FILLON,LE PEN,MACRON,MÉLENCHON,HAMON,28.4,24.9,17.51,15.95,7.0,DROITE,DROITE,CENTRE,GAUCHE,GAUCHE,17.51,1.56,57.98,22.96,DROITE
59469,00469,Pradelles,2017,282,36,246,234,12.77,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,37.18,21.79,18.8,9.83,8.12,DROITE,CENTRE,DROITE,GAUCHE,DROITE,21.79,2.99,64.1,11.11,DROITE
59470,00470,Prémesques,2017,1616,212,1404,1380,13.12,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,27.32,23.84,21.74,12.32,6.88,DROITE,CENTRE,DROITE,GAUCHE,DROITE,23.84,1.23,55.94,18.99,DROITE
59471,00471,Préseau,2017,1524,290,1234,1208,19.03,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,25.83,23.43,18.71,18.71,6.95,DROITE,CENTRE,GAUCHE,DROITE,DROITE,23.43,1.82,51.49,23.26,DROITE
59472,00472,Preux-au-Bois,2017,647,135,512,503,20.87,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,31.21,21.07,20.08,12.13,6.16,DROITE,GAUCHE,CENTRE,DROITE,DROITE,20.08,2.58,49.5,27.83,DROITE
59473,00473,Preux-au-Sart,2017,212,41,171,169,19.34,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,29.59,26.04,17.16,16.57,5.92,DROITE,DROITE,GAUCHE,CENTRE,DROITE,16.57,1.78,61.54,20.12,DROITE
59474,00474,Prisches,2017,826,192,634,618,23.24,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,33.98,20.87,15.86,15.53,7.44,DROITE,DROITE,GAUCHE,CENTRE,DROITE,15.53,1.94,62.3,20.23,DROITE
59475,00475,Prouvy,2017,1736,336,1400,1347,19.35,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,39.05,24.42,15.44,9.06,5.35,DROITE,GAUCHE,CENTRE,DROITE,DROITE,15.44,1.34,53.45,29.77,DROITE
59476,00476,Proville,2017,2774,560,2214,2165,20.19,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,28.68,22.77,21.39,13.3,6.33,DROITE,DROITE,CENTRE,GAUCHE,DROITE,21.39,1.39,57.78,19.45,DROITE
59477,00477,Provin,2017,3179,555,2624,2541,17.46,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,35.93,18.69,18.61,11.53,6.45,DROITE,CENTRE,GAUCHE,DROITE,DROITE,18.69,1.42,53.92,25.97,DROITE
59478,00478,Quaëdypre,2017,944,163,781,767,17.27,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,33.9,27.77,16.43,8.08,7.17,DROITE,DROITE,CENTRE,GAUCHE,DROITE,16.43,0.78,68.84,13.95,DROITE
59479,00479,Quarouble,2017,2521,674,1847,1817,26.74,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,37.97,18.05,15.69,13.92,6.6,DROITE,GAUCHE,CENTRE,DROITE,DROITE,15.69,2.04,58.5,23.78,DROITE
59480,00480,Quérénaing,2017,708,105,603,588,14.83,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,28.06,21.6,18.88,16.84,8.16,DROITE,CENTRE,DROITE,GAUCHE,DROITE,21.6,2.04,55.1,21.26,DROITE
59481,00481,Le Quesnoy,2017,3580,911,2669,2595,25.45,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,31.95,18.5,17.23,15.07,7.78,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,17.23,1.5,53.1,28.17,DROITE
59482,00482,Quesnoy-sur-Deûle,2017,5240,1072,4168,4078,20.46,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,24.57,23.69,22.66,15.84,5.57,DROITE,CENTRE,DROITE,GAUCHE,DROITE,23.69,1.54,52.8,21.97,DROITE
59483,00483,Quiévelon,2017,124,20,104,103,16.13,LE PEN,FILLON,MACRON,MÉLENCHON,POUTOU,33.01,29.13,13.59,9.71,7.77,DROITE,DROITE,CENTRE,GAUCHE,GAUCHE,13.59,2.91,63.11,20.39,DROITE
59484,00484,Quiévrechain,2017,3845,1168,2677,2608,30.38,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,37.15,28.57,13.04,10.16,4.33,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,13.04,1.99,50.42,34.55,DROITE
59485,00485,Quiévy,2017,1353,323,1030,990,23.87,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,43.54,16.36,15.56,10.81,6.77,DROITE,GAUCHE,CENTRE,DROITE,DROITE,15.56,1.31,61.11,22.02,DROITE
59486,00486,Râches,2017,1958,347,1611,1582,17.72,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,35.21,19.85,17.32,14.73,5.06,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,17.32,1.14,54.68,26.86,DROITE
59487,00487,Radinghem-en-Weppes,2017,1174,126,1048,1028,10.73,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,35.02,27.53,16.05,10.02,6.32,DROITE,CENTRE,DROITE,GAUCHE,DROITE,27.53,0.88,57.39,14.2,DROITE
59488,00488,Raillencourt-Sainte-Olle,2017,1741,274,1467,1435,15.74,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,32.75,20.91,17.56,14.84,7.46,DROITE,CENTRE,DROITE,GAUCHE,DROITE,20.91,1.05,57.77,20.28,DROITE
59489,00489,Raimbeaucourt,2017,3140,565,2575,2519,17.99,LE PEN,MACRON,MÉLENCHON,FILLON,HAMON,33.27,18.58,18.06,15.84,5.6,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,18.58,1.51,54.59,25.33,DROITE
59490,00490,Rainsars,2017,164,23,141,140,14.02,LE PEN,FILLON,MACRON,DUPONT-AIGNAN,MÉLENCHON,38.57,23.57,14.29,9.29,8.57,DROITE,DROITE,CENTRE,DROITE,GAUCHE,14.29,0.0,71.43,14.29,DROITE
59491,00491,Raismes,2017,9627,2896,6731,6552,30.08,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,39.53,26.53,13.87,8.04,4.35,DROITE,GAUCHE,CENTRE,DROITE,DROITE,13.87,1.27,51.92,32.94,DROITE
59492,00492,Ramillies,2017,445,58,387,379,13.03,LE PEN,MACRON,FILLON,MÉLENCHON,HAMON,38.79,17.94,15.57,15.3,5.01,DROITE,CENTRE,DROITE,GAUCHE,GAUCHE,17.94,1.32,58.05,22.69,DROITE
59493,00493,Ramousies,2017,184,42,142,140,22.83,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,30.71,21.43,21.43,10.71,7.14,DROITE,CENTRE,DROITE,GAUCHE,DROITE,21.43,2.14,59.29,17.14,DROITE
59494,00494,Raucourt-au-Bois,2017,121,29,92,91,23.97,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,40.66,19.78,13.19,9.89,8.79,DROITE,GAUCHE,CENTRE,DROITE,DROITE,13.19,1.1,59.34,26.37,DROITE
59495,00495,Recquignies,2017,1710,554,1156,1135,32.4,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,43.96,22.29,13.3,8.72,4.49,DROITE,GAUCHE,CENTRE,DROITE,DROITE,13.3,1.94,57.18,27.58,DROITE
59496,00496,Rejet-de-Beaulieu,2017,185,24,161,155,12.97,LE PEN,FILLON,MÉLENCHON,MACRON,HAMON,54.84,20.65,10.97,8.39,1.94,DROITE,DROITE,GAUCHE,CENTRE,GAUCHE,8.39,1.29,76.77,13.55,DROITE
59497,00497,Renescure,2017,1745,356,1389,1362,20.4,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,30.54,21.15,18.5,15.2,5.95,DROITE,CENTRE,DROITE,GAUCHE,DROITE,21.15,1.76,54.99,22.1,DROITE
59498,00498,Reumont,2017,251,40,211,207,15.94,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,33.82,21.74,19.32,13.53,4.83,DROITE,DROITE,CENTRE,GAUCHE,DROITE,19.32,0.97,60.39,19.32,DROITE
59499,00499,Rexpoëde,2017,1459,254,1205,1176,17.41,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,33.08,19.22,16.92,16.58,5.78,DROITE,DROITE,CENTRE,GAUCHE,DROITE,16.92,1.87,58.08,23.13,DROITE
59500,00500,Ribécourt-la-Tour,2017,312,45,267,261,14.42,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,41.76,21.46,13.03,12.26,6.13,DROITE,DROITE,GAUCHE,CENTRE,DROITE,12.26,1.15,69.35,17.24,DROITE
59501,00501,Rieulay,2017,1070,219,851,831,20.47,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,32.37,23.1,19.98,13.24,4.09,DROITE,GAUCHE,CENTRE,DROITE,DROITE,19.98,1.56,49.7,28.76,DROITE
59502,00502,Rieux-en-Cambrésis,2017,1035,170,865,837,16.43,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,35.48,23.54,15.05,13.02,5.97,DROITE,GAUCHE,CENTRE,DROITE,DROITE,15.05,1.91,54.48,28.55,DROITE
59503,00503,Robersart,2017,136,10,126,123,7.35,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,37.4,18.7,14.63,13.82,12.2,DROITE,CENTRE,DROITE,GAUCHE,DROITE,18.7,0.0,64.23,17.07,DROITE
59504,00504,Roeulx,2017,2592,497,2095,2047,19.17,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,43.14,27.36,11.82,8.16,4.1,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,11.82,0.98,54.42,32.78,DROITE
59505,00505,Rombies-et-Marchipont,2017,569,79,490,471,13.88,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,31.63,19.96,19.75,13.8,7.64,DROITE,DROITE,CENTRE,GAUCHE,DROITE,19.75,1.91,59.24,19.11,DROITE
59506,00506,Romeries,2017,339,48,291,284,14.16,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,27.46,25.7,22.18,15.49,4.23,DROITE,DROITE,CENTRE,GAUCHE,DROITE,22.18,0.7,57.39,19.72,DROITE
59507,00507,Ronchin,2017,12536,2785,9751,9518,22.22,MÉLENCHON,MACRON,LE PEN,FILLON,HAMON,25.4,23.02,22.14,12.83,8.65,GAUCHE,CENTRE,DROITE,DROITE,GAUCHE,23.02,1.63,39.61,35.74,DROITE
59508,00508,Roncq,2017,10890,2381,8509,8320,21.86,FILLON,LE PEN,MACRON,MÉLENCHON,DUPONT-AIGNAN,27.22,23.35,21.94,14.59,5.65,DROITE,DROITE,CENTRE,GAUCHE,DROITE,21.94,1.66,56.23,20.18,DROITE
59509,00509,Roost-Warendin,2017,4676,1062,3614,3511,22.71,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,39.59,23.16,15.15,10.23,4.56,DROITE,GAUCHE,CENTRE,DROITE,DROITE,15.15,1.51,54.37,28.97,DROITE
59511,00511,Rosult,2017,1489,201,1288,1262,13.5,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,25.59,23.53,19.89,18.15,6.18,DROITE,CENTRE,DROITE,GAUCHE,DROITE,23.53,1.11,51.66,23.69,DROITE
59512,00512,Roubaix,2017,46335,17328,29007,28259,37.4,MÉLENCHON,MACRON,LE PEN,FILLON,HAMON,35.85,20.72,16.94,11.75,7.88,GAUCHE,CENTRE,DROITE,DROITE,GAUCHE,20.72,2.48,31.37,45.43,GAUCHE
59513,00513,Roucourt,2017,345,45,300,295,13.04,LE PEN,FILLON,MÉLENCHON,MACRON,HAMON,30.51,20.68,19.32,18.31,5.42,DROITE,DROITE,GAUCHE,CENTRE,GAUCHE,18.31,1.69,53.9,26.1,DROITE
59514,00514,Rousies,2017,2836,543,2293,2237,19.15,LE PEN,MÉLENCHON,FILLON,MACRON,HAMON,37.42,17.39,15.65,15.2,5.36,DROITE,GAUCHE,DROITE,CENTRE,GAUCHE,15.2,1.92,58.29,24.59,DROITE
59515,00515,Rouvignies,2017,491,93,398,392,18.94,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,41.58,20.92,17.35,7.4,6.12,DROITE,GAUCHE,CENTRE,DROITE,DROITE,17.35,1.02,55.1,26.53,DROITE
59516,00516,Rubrouck,2017,683,82,601,584,12.01,FILLON,LE PEN,MÉLENCHON,MACRON,DUPONT-AIGNAN,28.08,25.51,14.73,14.21,7.36,DROITE,DROITE,GAUCHE,CENTRE,DROITE,14.21,2.57,60.96,22.26,DROITE
59517,00517,Les Rues-des-Vignes,2017,640,124,516,504,19.38,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,34.13,18.45,15.48,14.09,10.32,DROITE,DROITE,CENTRE,GAUCHE,DROITE,15.48,1.19,62.9,20.44,DROITE
59518,00518,Ruesnes,2017,350,59,291,288,16.86,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,30.56,20.83,19.44,14.58,6.25,DROITE,DROITE,CENTRE,GAUCHE,DROITE,19.44,2.08,57.64,20.83,DROITE
59519,00519,Rumegies,2017,1315,259,1056,1023,19.7,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,29.42,21.51,18.77,16.81,7.53,DROITE,DROITE,CENTRE,GAUCHE,DROITE,18.77,1.27,58.46,21.51,DROITE
59520,00520,Rumilly-en-Cambrésis,2017,1144,220,924,895,19.23,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,27.93,20.34,18.99,13.97,8.72,DROITE,CENTRE,GAUCHE,DROITE,DROITE,20.34,1.45,50.61,27.6,DROITE
59521,00521,Sailly-lez-Cambrai,2017,325,59,266,260,18.15,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,32.69,20.38,17.31,16.15,8.85,DROITE,DROITE,GAUCHE,CENTRE,DROITE,16.15,0.38,61.92,21.54,DROITE
59522,00522,Sailly-lez-Lannoy,2017,1488,234,1254,1235,15.73,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,38.46,27.04,13.12,11.01,4.13,DROITE,CENTRE,DROITE,GAUCHE,DROITE,27.04,1.38,55.71,15.87,DROITE
59523,00523,Sainghin-en-Mélantois,2017,2187,262,1925,1889,11.98,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,32.5,26.84,15.3,14.08,4.66,DROITE,CENTRE,DROITE,GAUCHE,DROITE,26.84,1.22,52.46,19.48,DROITE
59524,00524,Sainghin-en-Weppes,2017,4343,749,3594,3503,17.25,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,26.52,22.5,20.15,16.19,6.25,DROITE,CENTRE,GAUCHE,DROITE,DROITE,22.5,1.14,48.96,27.41,DROITE
59525,00525,Sains-du-Nord,2017,1952,416,1536,1489,21.31,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,41.57,16.86,14.37,12.56,4.9,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,14.37,1.95,58.9,24.78,DROITE
59526,00526,Saint-Amand-les-Eaux,2017,12724,3456,9268,9027,27.16,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,31.2,23.3,17.91,13.64,5.27,DROITE,GAUCHE,CENTRE,DROITE,DROITE,17.91,1.65,50.11,30.33,DROITE
59527,00527,Saint-André-lez-Lille,2017,8194,1684,6510,6375,20.55,MACRON,MÉLENCHON,LE PEN,FILLON,HAMON,27.95,19.4,18.79,18.31,7.73,CENTRE,GAUCHE,DROITE,DROITE,GAUCHE,27.95,1.84,41.69,28.52,DROITE
59528,00528,Saint-Aubert,2017,1164,238,926,910,20.45,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,40.88,19.45,13.52,13.19,5.49,DROITE,GAUCHE,DROITE,CENTRE,DROITE,13.19,1.21,59.89,25.71,DROITE
59529,00529,Saint-Aubin,2017,289,36,253,248,12.46,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,32.66,25.4,16.94,14.11,4.84,DROITE,DROITE,GAUCHE,CENTRE,DROITE,14.11,2.82,62.9,20.16,DROITE
59530,00530,Saint-Aybert,2017,287,53,234,230,18.47,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,34.78,19.13,16.09,14.78,5.65,DROITE,DROITE,GAUCHE,CENTRE,DROITE,14.78,3.04,59.57,22.61,DROITE
59531,00531,Saint-Benin,2017,262,38,224,220,14.5,LE PEN,MÉLENCHON,MACRON,FILLON,LASSALLE,49.09,19.09,11.36,9.55,3.64,DROITE,GAUCHE,CENTRE,DROITE,DIVERS,11.36,4.55,60.91,23.18,DROITE
59532,00532,Saint-Georges-sur-l'Aa,2017,226,36,190,183,15.93,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,37.16,17.49,13.66,13.66,9.84,DROITE,DROITE,CENTRE,GAUCHE,DROITE,13.66,4.37,64.48,17.49,DROITE
59533,00533,Saint-Hilaire-lez-Cambrai,2017,1167,196,971,955,16.8,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,36.86,21.88,15.08,14.14,5.86,DROITE,GAUCHE,CENTRE,DROITE,DROITE,15.08,1.47,56.86,26.6,DROITE
59534,00534,Saint-Hilaire-sur-Helpe,2017,629,103,526,516,16.38,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,34.11,18.41,16.86,15.5,6.01,DROITE,GAUCHE,CENTRE,DROITE,DROITE,16.86,1.94,55.62,25.58,DROITE
59535,00535,Saint-Jans-Cappel,2017,1394,172,1222,1180,12.34,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,24.41,24.41,23.64,14.66,4.66,DROITE,CENTRE,DROITE,GAUCHE,DROITE,24.41,2.12,52.71,20.76,DROITE
59536,00536,Sainte-Marie-Cappel,2017,689,65,624,612,9.43,MACRON,LE PEN,FILLON,MÉLENCHON,DUPONT-AIGNAN,25.98,24.02,22.71,14.05,5.07,CENTRE,DROITE,DROITE,GAUCHE,DROITE,25.98,1.8,51.8,20.42,DROITE
59537,00537,Saint-Martin-sur-Ecaillon,2017,411,70,341,335,17.03,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,28.36,21.49,19.4,17.01,6.87,DROITE,GAUCHE,CENTRE,DROITE,DROITE,19.4,1.19,52.24,27.16,DROITE
59538,00538,Saint-Momelin,2017,312,60,252,243,19.23,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,32.92,20.16,15.64,13.58,8.64,DROITE,GAUCHE,DROITE,CENTRE,DROITE,13.58,3.7,57.2,25.51,DROITE
59539,00539,Saint-Pierre-Brouck,2017,750,123,627,615,16.4,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,27.48,19.19,17.07,17.07,10.57,DROITE,GAUCHE,CENTRE,DROITE,DROITE,17.07,2.44,55.12,25.37,DROITE
59541,00541,Saint-Python,2017,777,160,617,598,20.59,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,38.63,23.41,13.88,12.71,4.68,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,13.88,1.51,54.68,29.93,DROITE
59542,00542,Saint-Remy-Chaussée,2017,385,91,294,286,23.64,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,41.61,17.83,14.69,13.99,4.9,DROITE,CENTRE,GAUCHE,DROITE,DROITE,17.83,2.8,60.49,18.88,DROITE
59543,00543,Saint-Remy-du-Nord,2017,900,197,703,682,21.89,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,38.27,18.77,17.89,12.02,5.57,DROITE,DROITE,CENTRE,GAUCHE,DROITE,17.89,1.47,62.61,18.04,DROITE
59544,00544,Saint-Saulve,2017,8232,1689,6543,6372,20.52,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,27.84,20.97,20.12,17.86,5.54,DROITE,DROITE,CENTRE,GAUCHE,DROITE,20.12,1.51,54.35,24.03,DROITE
59545,00545,Saint-Souplet,2017,944,193,751,736,20.44,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,43.75,15.49,15.35,13.18,5.98,DROITE,GAUCHE,DROITE,CENTRE,DROITE,13.18,1.36,65.08,20.38,DROITE
59546,00546,Saint-Sylvestre-Cappel,2017,934,118,816,791,12.63,LE PEN,FILLON,MACRON,MÉLENCHON,HAMON,31.61,22.25,17.57,13.4,5.69,DROITE,DROITE,CENTRE,GAUCHE,GAUCHE,17.57,1.77,59.17,21.49,DROITE
59547,00547,Saint-Vaast-en-Cambrésis,2017,640,120,520,503,18.75,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,36.98,24.65,15.71,11.73,3.58,DROITE,GAUCHE,CENTRE,DROITE,DROITE,15.71,1.79,52.29,30.22,DROITE
59548,00548,Saint-Waast,2017,481,74,407,397,15.38,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,34.76,19.14,16.37,16.12,7.56,DROITE,GAUCHE,CENTRE,DROITE,DROITE,16.37,2.02,58.44,23.17,DROITE
59549,00549,Salesches,2017,260,49,211,209,18.85,LE PEN,FILLON,MÉLENCHON,MACRON,HAMON,27.27,23.44,20.57,14.35,7.18,DROITE,DROITE,GAUCHE,CENTRE,GAUCHE,14.35,2.87,52.63,30.14,DROITE
59550,00550,Salomé,2017,2251,462,1789,1743,20.52,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,34.48,21.17,19.28,10.21,6.43,DROITE,GAUCHE,CENTRE,DROITE,DROITE,19.28,1.61,51.12,28.0,DROITE
59551,00551,Saméon,2017,1250,172,1078,1047,13.76,LE PEN,FILLON,MACRON,MÉLENCHON,HAMON,24.55,23.88,23.59,14.8,6.11,DROITE,DROITE,CENTRE,GAUCHE,GAUCHE,23.59,1.24,52.91,22.25,DROITE
59552,00552,Sancourt,2017,153,21,132,129,13.73,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,48.84,15.5,10.85,10.08,6.2,DROITE,DROITE,CENTRE,GAUCHE,DROITE,10.85,1.55,70.54,17.05,DROITE
59553,00553,Santes,2017,4697,797,3900,3818,16.97,MACRON,LE PEN,FILLON,MÉLENCHON,DUPONT-AIGNAN,24.07,23.94,21.45,15.87,6.34,CENTRE,DROITE,DROITE,GAUCHE,DROITE,24.07,1.34,51.73,22.87,DROITE
59554,00554,Sars-et-Rosières,2017,441,56,385,373,12.7,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,26.01,22.52,21.18,17.69,4.83,DROITE,CENTRE,DROITE,GAUCHE,DROITE,22.52,1.61,52.01,23.86,DROITE
59555,00555,Sars-Poteries,2017,983,230,753,729,23.4,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,41.15,18.11,16.05,12.35,4.25,DROITE,GAUCHE,CENTRE,DROITE,DROITE,16.05,1.37,57.75,24.83,DROITE
59556,00556,Sassegnies,2017,224,43,181,173,19.2,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,42.2,16.18,15.61,10.98,5.78,DROITE,GAUCHE,DROITE,CENTRE,DROITE,10.98,1.16,63.58,24.28,DROITE
59557,00557,Saultain,2017,1752,333,1419,1376,19.01,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,29.51,21.88,21.22,12.5,6.76,DROITE,GAUCHE,CENTRE,DROITE,DROITE,21.22,2.47,48.76,27.54,DROITE
59558,00558,Saulzoir,2017,1379,243,1136,1106,17.62,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,32.73,20.89,16.0,15.28,6.96,DROITE,GAUCHE,DROITE,CENTRE,DROITE,15.28,1.63,55.7,27.4,DROITE
59559,00559,Sebourg,2017,1547,262,1285,1264,16.94,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,27.77,22.94,22.71,13.21,7.44,DROITE,CENTRE,DROITE,GAUCHE,DROITE,22.94,2.14,57.91,17.01,DROITE
59560,00560,Seclin,2017,8871,1834,7037,6868,20.67,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,27.36,24.34,19.47,14.68,6.44,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,19.47,1.5,46.56,32.47,DROITE
59562,00562,Sémeries,2017,418,86,332,325,20.57,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,31.69,20.31,18.77,17.85,4.0,DROITE,GAUCHE,CENTRE,DROITE,DROITE,18.77,2.77,53.54,24.92,DROITE
59563,00563,Semousies,2017,197,39,158,156,19.8,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,35.26,28.21,16.03,13.46,3.85,DROITE,DROITE,GAUCHE,CENTRE,DROITE,13.46,0.64,67.31,18.59,DROITE
59564,00564,La Sentinelle,2017,2097,512,1585,1547,24.42,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,39.63,24.69,14.35,8.21,4.85,DROITE,GAUCHE,CENTRE,DROITE,DROITE,14.35,1.29,52.68,31.67,DROITE
59565,00565,Sepmeries,2017,501,69,432,418,13.77,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,30.14,23.44,18.42,14.11,5.5,DROITE,CENTRE,DROITE,GAUCHE,DROITE,23.44,4.07,54.07,18.42,DROITE
59566,00566,Sequedin,2017,3164,577,2587,2542,18.24,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,27.18,24.47,18.88,15.26,6.41,DROITE,CENTRE,DROITE,GAUCHE,DROITE,24.47,0.94,52.48,22.11,DROITE
59567,00567,Séranvillers-Forenville,2017,295,46,249,247,15.59,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,33.2,20.65,14.98,13.77,11.34,DROITE,DROITE,CENTRE,GAUCHE,DROITE,14.98,1.62,65.18,18.22,DROITE
59568,00568,Sercus,2017,325,43,282,275,13.23,FILLON,LE PEN,MACRON,MÉLENCHON,DUPONT-AIGNAN,26.55,25.09,17.45,15.27,8.36,DROITE,DROITE,CENTRE,GAUCHE,DROITE,17.45,1.45,60.0,21.09,DROITE
59569,00569,Sin-le-Noble,2017,10741,2879,7862,7617,26.8,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,35.8,26.77,14.85,9.9,4.88,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,14.85,1.56,49.51,34.08,DROITE
