code_geo,libelle_commune,annee,bloc_vainqueur,cible_binaire,cible_multiclasse,bloc_cand1_enc,taux_faible_diplome_scaled,bloc_cand3_enc,bloc_cand2_enc,bloc_cand5_enc,revenu_median_scaled,log_delinquance_scaled,cible_transition,cible_transition_enc
59624,Villers-Outréaux,2017,DROITE,0,0,0,0.8450662652345377,1,0,0,-1.317370708544414,0.8229253824329059,STABLE_DROITE,0
59625,Villers-Plouich,2017,DROITE,0,0,0,-0.408875480925306,2,0,2,-0.0455301667591695,-1.032153966622708,STABLE_DROITE,0
59626,Villers-Pol,2017,DROITE,0,0,0,0.5838284014512365,1,0,0,0.8420982826199981,-0.03336491739872378,BASCULE_CENTRE,1
59627,Villers-Sire-Nicole,2017,DROITE,0,0,0,-1.316435170661367,2,0,0,0.06874830175135596,-1.032153966622708,STABLE_DROITE,0
59628,Volckerinckhove,2017,DROITE,0,0,0,0.1077949607794436,1,0,2,0.23983761811337825,-1.032153966622708,STABLE_DROITE,0
59629,Vred,2017,DROITE,0,0,0,-0.5849691520681244,2,1,0,0.3081419900966808,-1.032153966622708,STABLE_DROITE,0
59630,Wahagnies,2017,DROITE,0,0,0,0.20454972514362912,2,1,0,0.07564441623043938,1.2436611359724878,STABLE_DROITE,0
59631,Walincourt-Selvigny,2017,DROITE,0,0,0,0.49287892294890234,1,0,0,-0.9357857073684641,0.6166210165629006,STABLE_DROITE,0
59632,Wallers,2017,DROITE,0,0,0,-0.49014948299122213,1,2,0,-0.8533607200232287,1.1184637854729442,STABLE_DROITE,0
59633,Wallers-en-Fagne,2017,DROITE,0,0,0,-1.006819924695973,1,0,0,-0.9912830096048973,-1.032153966622708,STABLE_DROITE,0
59634,Wallon-Cappel,2017,DROITE,0,0,0,-0.5578778180461523,0,1,0,0.554760179324855,-1.032153966622708,BASCULE_CENTRE,1
59635,Wambaix,2017,DROITE,0,0,0,-1.2661226931919896,0,1,0,0.5875988197014428,-1.032153966622708,STABLE_DROITE,0
59636,Wambrechies,2017,DROITE,0,0,0,1.4739722336017436,0,1,0,0.903834926527983,1.3473114116081426,BASCULE_CENTRE,1
59637,Wandignies-Hamage,2017,DROITE,0,0,0,0.320655442380652,2,1,0,0.6069736175236295,-1.032153966622708,STABLE_DROITE,0
59638,Wannehain,2017,DROITE,0,0,0,0.5664125438656838,2,1,2,0.8516214883292085,-1.032153966622708,BASCULE_CENTRE,1
59639,Wargnies-le-Grand,2017,DROITE,0,0,0,0.2703429649112759,0,1,0,0.8821614238794351,0.13381359211497923,STABLE_DROITE,0
59640,Wargnies-le-Petit,2017,DROITE,0,0,0,1.3210997059063305,1,0,0,0.9688554344736269,-1.032153966622708,STABLE_DROITE,0
59641,Warhem,2017,DROITE,0,0,0,-0.6720484399958905,1,0,0,0.3498470633749473,-0.26256427752121964,STABLE_DROITE,0
59642,Warlaing,2017,DROITE,0,0,0,0.0865089126193229,2,1,0,0.5905542973353357,-1.032153966622708,BASCULE_CENTRE,1
59643,Warneton,2017,DROITE,0,0,0,-1.842781088802536,1,0,0,0.036894820586065816,-1.032153966622708,BASCULE_CENTRE,1
59645,Wasnes-au-Bac,2017,DROITE,0,0,0,-0.7707382996473607,2,0,0,-0.608056076410118,-1.032153966622708,STABLE_DROITE,0
59646,Wasquehal,2017,DROITE,0,0,0,2.157060870012892,2,1,2,0.7100869483061152,1.4806344526781543,BASCULE_CENTRE,1
59647,Watten,2017,DROITE,0,0,0,-0.2598731438044611,1,2,0,-1.1725523044836619,0.3502139462776353,STABLE_DROITE,0
59648,Wattignies,2017,CENTRE,1,1,1,1.0695373185594488,0,2,2,-0.3305695652279514,1.4806344526781543,CENTRE,2
59649,Wattignies-la-Victoire,2017,DROITE,0,0,0,-1.1538871665295347,1,0,2,0.5731498179357442,-1.032153966622708,BASCULE_CENTRE,1
59650,Wattrelos,2017,DROITE,0,0,0,0.06135267388463555,1,2,2,-1.0336448556906956,1.4674494047497146,STABLE_DROITE,0
59651,Wavrechain-sous-Denain,2017,DROITE,0,0,0,-1.2448366450318689,1,2,2,-1.7751413553940476,0.6509735794919783,STABLE_DROITE,0
59652,Wavrechain-sous-Faulx,2017,DROITE,0,0,0,-1.0300410681433771,0,2,0,0.2053570457179611,-1.032153966622708,STABLE_DROITE,0
59653,Wavrin,2017,DROITE,0,0,0,0.5644774485784005,2,1,2,0.17842936060915912,1.1280547606360816,STABLE_DROITE,0
59654,Waziers,2017,GAUCHE,1,2,2,0.11166515135401163,1,0,2,-1.8766127541577038,1.2706558345921526,GAUCHE,3
59655,Wemaers-Cappel,2017,DROITE,0,0,0,0.6457514506443153,1,0,0,-0.05176950843072117,-1.032153966622708,STABLE_DROITE,0
59656,Wervicq-Sud,2017,DROITE,0,0,0,1.0463161751120433,1,0,0,0.05364252717812558,1.0632224684730163,BASCULE_CENTRE,1
59657,West-Cappel,2017,DROITE,0,0,0,-1.2061347392861954,1,0,0,0.40961338886033705,-1.032153966622708,STABLE_DROITE,0
59658,Wicres,2017,DROITE,0,0,0,1.421724660845084,1,0,0,1.0634307187581997,-1.032153966622708,BASCULE_CENTRE,1
59659,Wignehies,2017,DROITE,0,0,0,0.3090448706569507,1,2,0,-1.6198145864127873,0.9859892833939776,STABLE_DROITE,0
59660,Willems,2017,DROITE,0,0,0,1.0172897458027879,1,0,2,0.5196228341219061,1.136734581672445,BASCULE_CENTRE,1
59661,Willies,2017,GAUCHE,1,2,2,-1.0087550199832565,0,0,2,-0.037320506665022554,-1.032153966622708,GAUCHE,3
59662,Winnezeele,2017,DROITE,0,0,0,-0.0005703753084432338,1,0,0,0.09140696361120151,0.13093195978631594,STABLE_DROITE,0
59663,Wormhout,2017,DROITE,0,0,0,-0.29083466840099975,1,0,0,-0.08165267117341606,0.8264026963023416,STABLE_DROITE,0
59664,Wulverdinghe,2017,DROITE,0,0,0,-1.1945241675624927,0,2,0,-0.8776613139019037,-1.032153966622708,STABLE_DROITE,0
59665,Wylder,2017,DROITE,0,0,0,-0.8462070158514254,0,2,2,-0.30134317529278826,-1.032153966622708,STABLE_DROITE,0
59666,Zegerscappel,2017,DROITE,0,0,0,-0.2095606663350836,1,0,0,-0.24420394103752555,-1.032153966622708,STABLE_DROITE,0
59667,Zermezeele,2017,DROITE,0,0,0,0.018780577564394142,1,0,2,0.16233842682463112,-1.032153966622708,STABLE_DROITE,0
59668,Zuydcoote,2017,DROITE,0,0,0,-0.6952695834432959,2,1,2,0.5347286086951365,0.5120792772850843,BASCULE_CENTRE,1
59669,Zuytpeene,2017,DROITE,0,0,0,-0.8229858724040201,1,0,0,-0.39263459553970226,-1.032153966622708,STABLE_DROITE,0
59670,Don,2017,DROITE,0,0,0,0.15423724767425304,0,1,0,0.5777472275884664,0.25453012447328854,BASCULE_CENTRE,1
