code_geo,libelle_commune,pred_binaire,proba_droite,proba_exception,pred_label,scenario
59055,Bazuel,0,0.8509858018016778,0.14901419819832218,DROITE,Pessimiste
59056,Beaucamps-Ligny,1,0.044875209293299134,0.9551247907067009,EXCEPTION,Pessimiste
59057,Beaudignies,0,0.695685450001417,0.304314549998583,DROITE,Pessimiste
59058,Beaufort,0,0.8431619134476913,0.15683808655230866,DROITE,Pessimiste
59059,Beaumont-en-Cambrésis,0,0.9886789445110243,0.011321055488975693,DROITE,Pessimiste
59060,Beaurain,0,0.8688054114187604,0.1311945885812395,DROITE,Pessimiste
59061,Beaurepaire-sur-Sambre,0,0.9389762743953818,0.06102372560461823,DROITE,Pessimiste
59062,Beaurieux,0,0.6123864983884848,0.38761350161151525,DROITE,Pessimiste
59063,Beauvois-en-Cambrésis,0,0.851282958205478,0.14871704179452205,DROITE,Pessimiste
59064,Bellaing,0,0.8814203953600263,0.11857960463997375,DROITE,Pessimiste
59065,Bellignies,0,0.9188798647418674,0.08112013525813254,DROITE,Pessimiste
59066,Bérelles,0,0.9926333942751955,0.007366605724804468,DROITE,Pessimiste
59067,Bergues,1,0.18242850755317142,0.8175714924468286,EXCEPTION,Pessimiste
59068,Berlaimont,0,0.865696193581909,0.13430380641809098,DROITE,Pessimiste
59069,Bermerain,1,0.3345803808603066,0.6654196191396934,EXCEPTION,Pessimiste
59070,Bermeries,0,0.8046757702190409,0.19532422978095912,DROITE,Pessimiste
59071,Bersée,1,0.07251841578460505,0.927481584215395,EXCEPTION,Pessimiste
59072,Bersillies,0,0.9498561946013852,0.05014380539861484,DROITE,Pessimiste
59073,Berthen,0,0.8987268628203212,0.10127313717967874,DROITE,Pessimiste
59074,Bertry,0,0.7805835318415016,0.21941646815849836,DROITE,Pessimiste
59075,Béthencourt,0,0.9633153790786466,0.03668462092135344,DROITE,Pessimiste
59076,Bettignies,0,0.9946098824638513,0.005390117536148677,DROITE,Pessimiste
59077,Bettrechies,0,0.5090697954700653,0.49093020452993474,DROITE,Pessimiste
59078,Beugnies,0,0.7322648178198198,0.2677351821801802,DROITE,Pessimiste
59079,Beuvrages,0,0.5476229033627669,0.4523770966372331,DROITE,Pessimiste
59080,Beuvry-la-Forêt,1,0.12105548828102053,0.8789445117189795,EXCEPTION,Pessimiste
59081,Bévillers,0,0.7917184165783723,0.20828158342162775,DROITE,Pessimiste
59082,Bierne,0,0.9206751811452565,0.07932481885474353,DROITE,Pessimiste
59083,Bissezeele,1,0.21678621537332488,0.7832137846266751,EXCEPTION,Pessimiste
59084,Blaringhem,0,0.6602933827320265,0.3397066172679734,DROITE,Pessimiste
59085,Blécourt,0,0.8214681364289677,0.17853186357103232,DROITE,Pessimiste
59086,Boeschepe,1,0.4111147620270903,0.5888852379729097,EXCEPTION,Pessimiste
59087,Boëseghem,0,0.9650826821457773,0.03491731785422265,DROITE,Pessimiste
59088,Bois-Grenier,1,0.20911259650332692,0.7908874034966731,EXCEPTION,Pessimiste
59089,Bollezeele,0,0.8654202636633672,0.13457973633663273,DROITE,Pessimiste
59090,Bondues,1,0.0013853109823513954,0.9986146890176486,EXCEPTION,Pessimiste
59091,Borre,0,0.9358545603639438,0.0641454396360562,DROITE,Pessimiste
59092,Bouchain,0,0.9172217978386965,0.08277820216130348,DROITE,Pessimiste
59093,Boulogne-sur-Helpe,0,0.9769454876812614,0.023054512318738576,DROITE,Pessimiste
59094,Bourbourg,0,0.7016882412155301,0.29831175878446986,DROITE,Pessimiste
59096,Bourghelles,1,0.06737691917179978,0.9326230808282002,EXCEPTION,Pessimiste
59097,Boursies,0,0.9769166985582752,0.0230833014417248,DROITE,Pessimiste
59098,Bousbecque,1,0.3915791897555565,0.6084208102444435,EXCEPTION,Pessimiste
59099,Bousies,1,0.37828805876695293,0.6217119412330471,EXCEPTION,Pessimiste
59100,Bousignies,1,0.0800160547544172,0.9199839452455828,EXCEPTION,Pessimiste
59101,Bousignies-sur-Roc,0,0.9809392911125034,0.019060708887496537,DROITE,Pessimiste
59102,Boussières-en-Cambrésis,0,0.9802846502256668,0.019715349774333202,DROITE,Pessimiste
59103,Boussières-sur-Sambre,0,0.8975260065996402,0.10247399340035976,DROITE,Pessimiste
59104,Boussois,0,0.9557996046969084,0.04420039530309163,DROITE,Pessimiste
59105,Bouvignies,1,0.35096421827053415,0.6490357817294659,EXCEPTION,Pessimiste
59106,Bouvines,1,0.011536611790860296,0.9884633882091397,EXCEPTION,Pessimiste
59107,Bray-Dunes,0,0.6633947081402074,0.33660529185979254,DROITE,Pessimiste
59108,Briastre,0,0.9074595242742287,0.09254047572577126,DROITE,Pessimiste
59109,Brillon,1,0.4449072771353957,0.5550927228646043,EXCEPTION,Pessimiste
59110,Brouckerque,0,0.7038937801351647,0.2961062198648353,DROITE,Pessimiste
59111,Broxeele,0,0.9428010856969254,0.05719891430307455,DROITE,Pessimiste
59112,Bruay-sur-l'Escaut,0,0.6799498127763444,0.32005018722365564,DROITE,Pessimiste
59113,Bruille-lez-Marchiennes,0,0.9361502343529571,0.06384976564704294,DROITE,Pessimiste
59114,Bruille-Saint-Amand,1,0.4530704394335805,0.5469295605664195,EXCEPTION,Pessimiste
59115,Brunémont,0,0.5915478741216984,0.40845212587830154,DROITE,Pessimiste
59116,Bry,1,0.13910071955463799,0.860899280445362,EXCEPTION,Pessimiste
59117,Bugnicourt,0,0.8996908626089029,0.10030913739109712,DROITE,Pessimiste
59118,Busigny,0,0.9496994874561699,0.0503005125438301,DROITE,Pessimiste
59119,Buysscheure,0,0.7154235435836231,0.2845764564163769,DROITE,Pessimiste
59120,Caëstre,0,0.6122284831575437,0.38777151684245625,DROITE,Pessimiste
59121,Cagnoncles,0,0.7903526668195394,0.20964733318046058,DROITE,Pessimiste
59122,Cambrai,1,0.3527067985568684,0.6472932014431316,EXCEPTION,Pessimiste
59123,Camphin-en-Carembault,1,0.08739115442085899,0.912608845579141,EXCEPTION,Pessimiste
59124,Camphin-en-Pévèle,1,0.03181241940006474,0.9681875805999353,EXCEPTION,Pessimiste
59125,Cantaing-sur-Escaut,0,0.6800390393212615,0.31996096067873847,DROITE,Pessimiste
59126,Cantin,0,0.7162861447954599,0.28371385520454007,DROITE,Pessimiste
59127,Capelle,1,0.41955060083235185,0.5804493991676482,EXCEPTION,Pessimiste
59128,Capinghem,1,0.03975636637204483,0.9602436336279552,EXCEPTION,Pessimiste
59129,Cappelle-en-Pévèle,1,0.10804090489285867,0.8919590951071413,EXCEPTION,Pessimiste
59130,Cappelle-Brouck,0,0.9608742587936623,0.039125741206337744,DROITE,Pessimiste
59131,Cappelle-la-Grande,0,0.8351794319290123,0.16482056807098766,DROITE,Pessimiste
59132,Carnières,0,0.9725516707767078,0.02744832922329219,DROITE,Pessimiste
59133,Carnin,1,0.03641450506559685,0.9635854949344032,EXCEPTION,Pessimiste
59134,Cartignies,0,0.9508347312487213,0.04916526875127868,DROITE,Pessimiste
59135,Cassel,1,0.45794960976356924,0.5420503902364308,EXCEPTION,Pessimiste
59136,Le Cateau-Cambrésis,0,0.6413903620758206,0.35860963792417944,DROITE,Pessimiste
59137,Catillon-sur-Sambre,0,0.9885708844405509,0.011429115559449117,DROITE,Pessimiste
59138,Cattenières,1,0.3375143177313207,0.6624856822686793,EXCEPTION,Pessimiste
59139,Caudry,0,0.6341146467416736,0.36588535325832633,DROITE,Pessimiste
59140,Caullery,0,0.9784970052024509,0.021502994797549174,DROITE,Pessimiste
59141,Cauroir,0,0.9356352955307135,0.06436470446928658,DROITE,Pessimiste
59142,Cerfontaine,0,0.8474671124224836,0.15253288757751637,DROITE,Pessimiste
59143,La Chapelle-d'Armentières,1,0.16669342693678768,0.8333065730632123,EXCEPTION,Pessimiste
59144,Château-l'Abbaye,0,0.5543388997368142,0.4456611002631858,DROITE,Pessimiste
59145,Chemy,1,0.092264743788951,0.907735256211049,EXCEPTION,Pessimiste
59146,Chéreng,1,0.012079241924601636,0.9879207580753984,EXCEPTION,Pessimiste
59147,Choisies,1,0.0692727699912552,0.9307272300087448,EXCEPTION,Pessimiste
59148,Clairfayts,0,0.6243546211144484,0.37564537888555166,DROITE,Pessimiste
59149,Clary,0,0.8395378480446258,0.1604621519553742,DROITE,Pessimiste
59150,Cobrieux,1,0.07717864713727052,0.9228213528627295,EXCEPTION,Pessimiste
59151,Colleret,0,0.9349847520682184,0.06501524793178162,DROITE,Pessimiste
59152,Comines,1,0.4987608360379998,0.5012391639620002,EXCEPTION,Pessimiste
59153,Condé-sur-l'Escaut,0,0.696831132144524,0.303168867855476,DROITE,Pessimiste
59155,Coudekerque-Branche,0,0.6895600488774549,0.3104399511225451,DROITE,Pessimiste
59156,Courchelettes,0,0.5655811246730911,0.434418875326909,DROITE,Pessimiste
59157,Cousolre,0,0.9231035126062026,0.07689648739379734,DROITE,Pessimiste
59158,Coutiches,1,0.18101060640061772,0.8189893935993823,EXCEPTION,Pessimiste
59159,Craywick,1,0.2886879257518147,0.7113120742481853,EXCEPTION,Pessimiste
59160,Crespin,0,0.9545778595883972,0.04542214041160272,DROITE,Pessimiste
59161,Crèvecoeur-sur-l'Escaut,0,0.9613716141501062,0.038628385849893816,DROITE,Pessimiste
59162,Crochte,0,0.835047136121466,0.16495286387853406,DROITE,Pessimiste
59163,Croix,1,0.05293200915909202,0.947067990840908,EXCEPTION,Pessimiste
59164,Croix-Caluyau,0,0.8086097282187784,0.19139027178122162,DROITE,Pessimiste
59165,Cuincy,1,0.49000845085737765,0.5099915491426223,EXCEPTION,Pessimiste
59166,Curgies,1,0.21644106362282056,0.7835589363771794,EXCEPTION,Pessimiste
59167,Cuvillers,0,0.9570561076414524,0.042943892358547515,DROITE,Pessimiste
59168,Cysoing,1,0.048840838480705195,0.9511591615192948,EXCEPTION,Pessimiste
59169,Damousies,0,0.8610719289161176,0.13892807108388242,DROITE,Pessimiste
59170,Dechy,0,0.6063497694276994,0.39365023057230064,DROITE,Pessimiste
59171,Dehéries,0,0.9509610261684249,0.04903897383157505,DROITE,Pessimiste
59172,Denain,0,0.7894894339895067,0.21051056601049328,DROITE,Pessimiste
59173,Deûlémont,0,0.6709966869151112,0.3290033130848889,DROITE,Pessimiste
59174,Dimechaux,0,0.861527719717459,0.13847228028254097,DROITE,Pessimiste
59175,Dimont,0,0.9076421116131931,0.09235788838680692,DROITE,Pessimiste
59176,Doignies,0,0.5307511333234978,0.4692488666765023,DROITE,Pessimiste
59177,Dompierre-sur-Helpe,0,0.8696181118687437,0.1303818881312563,DROITE,Pessimiste
59178,Douai,1,0.33356113782738284,0.6664388621726172,EXCEPTION,Pessimiste
59179,Douchy-les-Mines,0,0.671266959470624,0.3287330405293761,DROITE,Pessimiste
59180,Le Doulieu,1,0.26664651236317727,0.7333534876368227,EXCEPTION,Pessimiste
59181,Dourlers,0,0.590706626616774,0.4092933733832261,DROITE,Pessimiste
59182,Drincham,0,0.822187966840062,0.17781203315993804,DROITE,Pessimiste
59183,Dunkerque,1,0.45536388547286455,0.5446361145271355,EXCEPTION,Pessimiste
59184,Ebblinghem,0,0.8501969568247214,0.14980304317527857,DROITE,Pessimiste
59185,Ecaillon,0,0.8426656677286634,0.1573343322713366,DROITE,Pessimiste
59186,Eccles,0,0.9971577131121484,0.0028422868878516276,DROITE,Pessimiste
59187,Eclaibes,0,0.9041619733584898,0.09583802664151019,DROITE,Pessimiste
59188,Ecuélin,0,0.9943030025149571,0.0056969974850429655,DROITE,Pessimiste
59189,Eecke,0,0.504657741999933,0.49534225800006704,DROITE,Pessimiste
59190,Elesmes,0,0.8321766566834764,0.16782334331652357,DROITE,Pessimiste
59191,Elincourt,0,0.8775971671872067,0.12240283281279324,DROITE,Pessimiste
59192,Emerchicourt,0,0.942235041666567,0.057764958333432974,DROITE,Pessimiste
59193,Emmerin,1,0.06079496880163404,0.939205031198366,EXCEPTION,Pessimiste
59194,Englefontaine,1,0.4978722265345935,0.5021277734654065,EXCEPTION,Pessimiste
59195,Englos,1,0.04793559049005791,0.9520644095099421,EXCEPTION,Pessimiste
59196,Ennetières-en-Weppes,1,0.0430044377730211,0.9569955622269789,EXCEPTION,Pessimiste
59197,Ennevelin,1,0.0404187046719543,0.9595812953280457,EXCEPTION,Pessimiste
59198,Eppe-Sauvage,0,0.6174795543783429,0.38252044562165716,DROITE,Pessimiste
59199,Erchin,0,0.8010595535357783,0.19894044646422165,DROITE,Pessimiste
59200,Eringhem,0,0.774514374143421,0.22548562585657908,DROITE,Pessimiste
59201,Erquinghem-le-Sec,1,0.2860499304393894,0.7139500695606106,EXCEPTION,Pessimiste
59202,Erquinghem-Lys,0,0.5687749198108412,0.4312250801891588,DROITE,Pessimiste
59203,Erre,0,0.890291200349013,0.10970879965098704,DROITE,Pessimiste
59204,Escarmain,0,0.7261293267440461,0.27387067325595393,DROITE,Pessimiste
59205,Escaudain,0,0.7363874335361734,0.2636125664638266,DROITE,Pessimiste
59206,Escaudoeuvres,0,0.5194265563663192,0.4805734436336808,DROITE,Pessimiste
59207,Escautpont,0,0.9441619895745904,0.055838010425409625,DROITE,Pessimiste
59208,Escobecques,1,0.0032551181222373327,0.9967448818777627,EXCEPTION,Pessimiste
59209,Esnes,0,0.8331648135482744,0.1668351864517256,DROITE,Pessimiste
59210,Esquelbecq,0,0.7200644657497886,0.2799355342502114,DROITE,Pessimiste
59211,Esquerchin,1,0.3731132826710811,0.6268867173289189,EXCEPTION,Pessimiste
59212,Estaires,0,0.5155778336362018,0.48442216636379826,DROITE,Pessimiste
59213,Estourmel,0,0.7748079033538418,0.2251920966461582,DROITE,Pessimiste
59214,Estrées,0,0.816337081747345,0.18366291825265507,DROITE,Pessimiste
59215,Estreux,1,0.3042667298906213,0.6957332701093787,EXCEPTION,Pessimiste
59216,Eswars,1,0.38234159331264506,0.6176584066873549,EXCEPTION,Pessimiste
59217,Eth,1,0.047144214243026616,0.9528557857569734,EXCEPTION,Pessimiste
59218,Etroeungt,0,0.9296781807452978,0.07032181925470216,DROITE,Pessimiste
59219,Estrun,0,0.5186503540397355,0.4813496459602645,DROITE,Pessimiste
59220,Faches-Thumesnil,1,0.11890274672674916,0.8810972532732508,EXCEPTION,Pessimiste
59221,Famars,1,0.4823841320657354,0.5176158679342646,EXCEPTION,Pessimiste
59222,Faumont,1,0.21293733813987714,0.7870626618601229,EXCEPTION,Pessimiste
59223,Le Favril,0,0.9094509152805866,0.09054908471941339,DROITE,Pessimiste
59224,Féchain,0,0.6439467877459868,0.35605321225401315,DROITE,Pessimiste
59225,Feignies,0,0.6837549448173128,0.3162450551826872,DROITE,Pessimiste
59226,Felleries,0,0.650473234080488,0.349526765919512,DROITE,Pessimiste
59227,Fenain,0,0.8331884762532439,0.16681152374675612,DROITE,Pessimiste
59228,Férin,1,0.27909047746658144,0.7209095225334186,EXCEPTION,Pessimiste
59229,Féron,0,0.7643609412145108,0.2356390587854892,DROITE,Pessimiste
59230,Ferrière-la-Grande,0,0.7398468447828388,0.2601531552171612,DROITE,Pessimiste
59231,Ferrière-la-Petite,0,0.7576762711103737,0.24232372888962633,DROITE,Pessimiste
59232,La Flamengrie,1,0.31131460498506347,0.6886853950149365,EXCEPTION,Pessimiste
59233,Flaumont-Waudrechies,0,0.9543998951498296,0.045600104850170374,DROITE,Pessimiste
59234,Flers-en-Escrebieux,0,0.7353770652091156,0.26462293479088445,DROITE,Pessimiste
59236,Flesquières,0,0.8609546870247679,0.13904531297523215,DROITE,Pessimiste
59237,Flêtre,1,0.14236033717315888,0.8576396628268411,EXCEPTION,Pessimiste
59238,Flines-lès-Mortagne,1,0.2910971830757656,0.7089028169242344,EXCEPTION,Pessimiste
59239,Flines-lez-Raches,1,0.4162915631979377,0.5837084368020623,EXCEPTION,Pessimiste
59240,Floursies,0,0.64150232613046,0.35849767386954,DROITE,Pessimiste
59241,Floyon,0,0.948003127867089,0.051996872132911,DROITE,Pessimiste
59242,Fontaine-au-Bois,0,0.8484807048154519,0.15151929518454807,DROITE,Pessimiste
59243,Fontaine-au-Pire,0,0.8568291569782245,0.14317084302177555,DROITE,Pessimiste
59244,Fontaine-Notre-Dame,0,0.9357602727033513,0.06423972729664873,DROITE,Pessimiste
59246,Forest-en-Cambrésis,0,0.9435487570028065,0.05645124299719354,DROITE,Pessimiste
59247,Forest-sur-Marque,1,0.009275940690961715,0.9907240593090383,EXCEPTION,Pessimiste
59249,Fourmies,0,0.6969086594199765,0.30309134058002346,DROITE,Pessimiste
59250,Fournes-en-Weppes,1,0.1398313309519471,0.8601686690480529,EXCEPTION,Pessimiste
59251,Frasnoy,1,0.4069164552867799,0.5930835447132201,EXCEPTION,Pessimiste
59252,Frelinghien,1,0.4717243193270597,0.5282756806729403,EXCEPTION,Pessimiste
59253,Fresnes-sur-Escaut,0,0.7624335852739912,0.23756641472600876,DROITE,Pessimiste
59254,Fressain,0,0.9557434737482257,0.04425652625177435,DROITE,Pessimiste
59255,Fressies,0,0.878825089715187,0.12117491028481295,DROITE,Pessimiste
59256,Fretin,1,0.09903893478834058,0.9009610652116594,EXCEPTION,Pessimiste
59257,Fromelles,1,0.4080536072255454,0.5919463927744546,EXCEPTION,Pessimiste
59258,Genech,1,0.08751051430416301,0.912489485695837,EXCEPTION,Pessimiste
59259,Ghissignies,1,0.21305431902880922,0.7869456809711908,EXCEPTION,Pessimiste
59260,Ghyvelde,0,0.7648648870679151,0.23513511293208486,DROITE,Pessimiste
59261,Glageon,0,0.9171080624537208,0.08289193754627917,DROITE,Pessimiste
59262,Godewaersvelde,0,0.5321321652010371,0.4678678347989629,DROITE,Pessimiste
59263,Goeulzin,0,0.8523314182043149,0.1476685817956851,DROITE,Pessimiste
59264,Gognies-Chaussée,0,0.7964903704292152,0.20350962957078472,DROITE,Pessimiste
59265,Gommegnies,1,0.3538326324388297,0.6461673675611703,EXCEPTION,Pessimiste
59266,Gondecourt,1,0.09097416128536262,0.9090258387146374,EXCEPTION,Pessimiste
59267,Gonnelieu,0,0.6446299839613028,0.35537001603869717,DROITE,Pessimiste
59268,La Gorgue,0,0.6078134365230281,0.39218656347697184,DROITE,Pessimiste
59269,Gouzeaucourt,0,0.95364452206448,0.04635547793552001,DROITE,Pessimiste
59270,Grand-Fayt,0,0.9023195652057054,0.09768043479429458,DROITE,Pessimiste
59271,Grande-Synthe,0,0.850483395005968,0.149516604994032,DROITE,Pessimiste
59272,Grand-Fort-Philippe,0,0.7185103202258044,0.2814896797741956,DROITE,Pessimiste
59273,Gravelines,0,0.5972685164234555,0.4027314835765445,DROITE,Pessimiste
59274,La Groise,0,0.9510868784621531,0.04891312153784692,DROITE,Pessimiste
59275,Gruson,1,0.013266731258422482,0.9867332687415775,EXCEPTION,Pessimiste
59276,Guesnain,0,0.6441595116064845,0.35584048839351545,DROITE,Pessimiste
59277,Gussignies,0,0.8865535041534116,0.11344649584658839,DROITE,Pessimiste
59278,Hallennes-lez-Haubourdin,1,0.1546536893375361,0.8453463106624639,EXCEPTION,Pessimiste
59279,Halluin,1,0.45203613167559753,0.5479638683244025,EXCEPTION,Pessimiste
59280,Hamel,0,0.973954400688805,0.02604559931119496,DROITE,Pessimiste
59281,Hantay,1,0.11491794801711219,0.8850820519828878,EXCEPTION,Pessimiste
59282,Hardifort,0,0.9117006792820611,0.08829932071793893,DROITE,Pessimiste
59283,Hargnies,1,0.4018073703731122,0.5981926296268878,EXCEPTION,Pessimiste
59284,Hasnon,1,0.3037832609107075,0.6962167390892925,EXCEPTION,Pessimiste
59285,Haspres,0,0.8284829081223014,0.1715170918776986,DROITE,Pessimiste
59286,Haubourdin,0,0.5015341149952706,0.49846588500472944,DROITE,Pessimiste
59287,Haucourt-en-Cambrésis,0,0.9478661372508883,0.05213386274911174,DROITE,Pessimiste
59288,Haulchin,0,0.9072373627660112,0.09276263723398877,DROITE,Pessimiste
59289,Haussy,0,0.7225376275434339,0.27746237245656613,DROITE,Pessimiste
59290,Haut-Lieu,1,0.4633653519079741,0.5366346480920259,EXCEPTION,Pessimiste
59291,Hautmont,0,0.9001837176886505,0.09981628231134952,DROITE,Pessimiste
59292,Haveluy,0,0.8971223638855875,0.10287763611441243,DROITE,Pessimiste
59293,Haverskerque,0,0.7799556698791257,0.22004433012087427,DROITE,Pessimiste
59294,Haynecourt,0,0.9211338068677786,0.07886619313222139,DROITE,Pessimiste
59295,Hazebrouck,1,0.2992515260384948,0.7007484739615052,EXCEPTION,Pessimiste
59296,Hecq,0,0.6157619702493627,0.38423802975063726,DROITE,Pessimiste
59297,Hélesmes,0,0.9019835978535296,0.09801640214647046,DROITE,Pessimiste
59299,Hem,1,0.04944326562861079,0.9505567343713892,EXCEPTION,Pessimiste
59300,Hem-Lenglet,0,0.9750401451023335,0.02495985489766648,DROITE,Pessimiste
59301,Hergnies,0,0.7192764833766387,0.2807235166233613,DROITE,Pessimiste
59302,Hérin,0,0.7383089472487143,0.26169105275128574,DROITE,Pessimiste
59303,Herlies,1,0.03888520833613596,0.961114791663864,EXCEPTION,Pessimiste
59304,Herrin,1,0.37213341392599664,0.6278665860740034,EXCEPTION,Pessimiste
59305,Herzeele,0,0.7123611515192374,0.28763884848076254,DROITE,Pessimiste
59306,Hestrud,0,0.9186468184990733,0.08135318150092676,DROITE,Pessimiste
59307,Holque,0,0.918699054356356,0.08130094564364393,DROITE,Pessimiste
59308,Hondeghem,0,0.6376685756744727,0.36233142432552734,DROITE,Pessimiste
59309,Hondschoote,0,0.8787563279351106,0.12124367206488937,DROITE,Pessimiste
59310,Hon-Hergies,1,0.47781799836237215,0.5221820016376278,EXCEPTION,Pessimiste
59311,Honnechy,0,0.9872679634328312,0.012732036567168821,DROITE,Pessimiste
59312,Honnecourt-sur-Escaut,0,0.7912951801075269,0.20870481989247314,DROITE,Pessimiste
59313,Hordain,0,0.788019536614383,0.211980463385617,DROITE,Pessimiste
59314,Hornaing,0,0.9175701259647274,0.08242987403527262,DROITE,Pessimiste
59315,Houdain-lez-Bavay,0,0.8704531121101821,0.12954688788981797,DROITE,Pessimiste
59316,Houplin-Ancoisne,1,0.07204893122898659,0.9279510687710134,EXCEPTION,Pessimiste
59317,Houplines,1,0.47740597119829187,0.5225940288017081,EXCEPTION,Pessimiste
59318,Houtkerque,1,0.4168096700546977,0.5831903299453023,EXCEPTION,Pessimiste
59319,Hoymille,0,0.7284422863506002,0.27155771364939985,DROITE,Pessimiste
59320,Illies,1,0.22231460272390413,0.7776853972760959,EXCEPTION,Pessimiste
59321,Inchy,0,0.9808203408528694,0.019179659147130622,DROITE,Pessimiste
59322,Iwuy,0,0.6784899639476992,0.3215100360523008,DROITE,Pessimiste
59323,Jenlain,1,0.058093872829313775,0.9419061271706862,EXCEPTION,Pessimiste
59324,Jeumont,0,0.9115673664970589,0.08843263350294109,DROITE,Pessimiste
59325,Jolimetz,1,0.32840948108460044,0.6715905189153996,EXCEPTION,Pessimiste
59326,Killem,0,0.9122346248403146,0.08776537515968538,DROITE,Pessimiste
59327,Lallaing,0,0.7507549676770174,0.24924503232298256,DROITE,Pessimiste
59328,Lambersart,1,0.010669651905961808,0.9893303480940382,EXCEPTION,Pessimiste
59329,Lambres-lez-Douai,0,0.5125401796618514,0.48745982033814866,DROITE,Pessimiste
59330,Landas,1,0.06781575090174907,0.9321842490982509,EXCEPTION,Pessimiste
59331,Landrecies,0,0.6982555843965907,0.30174441560340926,DROITE,Pessimiste
59332,Lannoy,0,0.5118807619085346,0.4881192380914654,DROITE,Pessimiste
59333,Larouillies,0,0.9136945089403853,0.08630549105961467,DROITE,Pessimiste
59334,Lauwin-Planque,1,0.17539815004716408,0.8246018499528359,EXCEPTION,Pessimiste
59335,Lecelles,1,0.3221873899224832,0.6778126100775168,EXCEPTION,Pessimiste
59336,Lécluse,0,0.5766939319138005,0.42330606808619947,DROITE,Pessimiste
59337,Lederzeele,0,0.7937555116732589,0.2062444883267411,DROITE,Pessimiste
59338,Ledringhem,0,0.6425492210482788,0.35745077895172117,DROITE,Pessimiste
59339,Leers,1,0.2720694328491363,0.7279305671508637,EXCEPTION,Pessimiste
59340,Leffrinckoucke,1,0.27002196314557136,0.7299780368544286,EXCEPTION,Pessimiste
59341,Lesdain,0,0.9211689178057649,0.07883108219423501,DROITE,Pessimiste
59342,Lez-Fontaine,0,0.8134203420401354,0.1865796579598647,DROITE,Pessimiste
59343,Lesquin,1,0.06527847225008665,0.9347215277499134,EXCEPTION,Pessimiste
59344,Leval,0,0.9501489188345826,0.04985108116541741,DROITE,Pessimiste
59345,Lewarde,0,0.940048021969113,0.05995197803088706,DROITE,Pessimiste
59346,Lezennes,1,0.01482966485586712,0.9851703351441329,EXCEPTION,Pessimiste
59347,Liessies,0,0.9462746216354825,0.05372537836451754,DROITE,Pessimiste
59348,Lieu-Saint-Amand,0,0.7623594843833271,0.23764051561667285,DROITE,Pessimiste
59349,Ligny-en-Cambrésis,0,0.8210872790508454,0.1789127209491545,DROITE,Pessimiste
59350,Lille,1,0.012603697428269722,0.9873963025717303,EXCEPTION,Pessimiste
59351,Limont-Fontaine,0,0.7053332952692828,0.29466670473071727,DROITE,Pessimiste
59352,Linselles,1,0.08437601074209566,0.9156239892579043,EXCEPTION,Pessimiste
59353,Locquignol,0,0.8324306705801885,0.16756932941981145,DROITE,Pessimiste
59354,Loffre,0,0.8507983615594138,0.1492016384405862,DROITE,Pessimiste
59356,Lompret,1,0.010545458303784727,0.9894545416962153,EXCEPTION,Pessimiste
59357,La Longueville,0,0.6627689188623545,0.3372310811376456,DROITE,Pessimiste
59358,Looberghe,0,0.886174948615648,0.11382505138435199,DROITE,Pessimiste
59359,Loon-Plage,0,0.7841384021318607,0.21586159786813935,DROITE,Pessimiste
59360,Loos,1,0.17850205784151463,0.8214979421584854,EXCEPTION,Pessimiste
59361,Lourches,0,0.9387037627262302,0.06129623727376977,DROITE,Pessimiste
59363,Louvignies-Quesnoy,0,0.6969828323573729,0.3030171676426271,DROITE,Pessimiste
59364,Louvil,1,0.025547909568325422,0.9744520904316746,EXCEPTION,Pessimiste
59365,Louvroil,1,0.4547529038402226,0.5452470961597774,EXCEPTION,Pessimiste
59366,Lynde,0,0.8260239521628426,0.17397604783715737,DROITE,Pessimiste
59367,Lys-lez-Lannoy,1,0.3165018960859315,0.6834981039140685,EXCEPTION,Pessimiste
59368,La Madeleine,1,0.009194183942852097,0.9908058160571479,EXCEPTION,Pessimiste
59369,Maing,0,0.5608185538136184,0.43918144618638155,DROITE,Pessimiste
59370,Mairieux,0,0.8650345327273163,0.13496546727268363,DROITE,Pessimiste
59371,Le Maisnil,1,0.015259048940484243,0.9847409510595158,EXCEPTION,Pessimiste
59372,Malincourt,0,0.8405539823402636,0.15944601765973646,DROITE,Pessimiste
59374,Marbaix,0,0.8883598941727393,0.11164010582726071,DROITE,Pessimiste
59375,Marchiennes,0,0.7402169262600129,0.2597830737399871,DROITE,Pessimiste
59377,Marcoing,0,0.8128520453106848,0.18714795468931522,DROITE,Pessimiste
59378,Marcq-en-Baroeul,1,0.00723586885122518,0.9927641311487748,EXCEPTION,Pessimiste
59379,Marcq-en-Ostrevent,0,0.6630340470213836,0.3369659529786164,DROITE,Pessimiste
59381,Maresches,0,0.5298960582694123,0.4701039417305876,DROITE,Pessimiste
59382,Maretz,0,0.8946907808507459,0.10530921914925409,DROITE,Pessimiste
59383,Marly,0,0.6555843593935311,0.34441564060646895,DROITE,Pessimiste
59384,Maroilles,0,0.9081059132595782,0.0918940867404218,DROITE,Pessimiste
59385,Marpent,0,0.96090350848293,0.03909649151706999,DROITE,Pessimiste
59386,Marquette-lez-Lille,1,0.06250114323637246,0.9374988567636275,EXCEPTION,Pessimiste
59387,Marquette-en-Ostrevant,0,0.9290344100455749,0.0709655899544251,DROITE,Pessimiste
